full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,effort_hours_real,effort_hours_sampled,effort_coverage_ratio,effort_commits_sampled,effort_total_commits,effort_contributors_seen,effort_was_capped,effort_scaling_factor
public-apis/public-apis,https://github.com/public-apis/public-apis,Python,426197,2016-03-20T23:49:42Z,36,1,60.02,9.941805555555554,21.301666666666662,423,0.2406,68,0.0,1,0.0,1,0.0,0,10.108,-0.021,0.0,0.31,0,0.0323,0.0,3433,146461.3,102990.0,1716,6866.0,4205.4,451.05,72167.2,19128.1,79.6,900.9,228.2,0.233,800,3433,130,False,4.29
EbookFoundation/free-programming-books,https://github.com/EbookFoundation/free-programming-books,Python,385971,2013-10-11T06:50:37Z,0,1,60.01,3.1675,50.11069444444445,430,0.2662,76,0.0,1,1.0,1,0.88,0,13.376,0.1084,0.0,0.13,0,0.0107,0.0,5793,618525.3,173790.0,2896,11586.0,1362.0,2047.09,327534.1,71708.4,82.3,2079.1,309.6,0.1381,800,5793,205,False,7.24
donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,Python,343944,2017-02-26T16:15:28Z,35,1,60.19,76.24027777777778,931.0930555555556,122,0.5486,63,0.0,1,2.0,0,0.0,0,12.837,-0.0035,0.0,0.41,0,0.0204,0.0,319,329932.8,9570.0,159,638.0,9301.3,1058.18,169308.2,36971.0,56.4,110.2,110.2,1.0752,343,319,133,False,0.93
vinta/awesome-python,https://github.com/vinta/awesome-python,Python,294157,2014-06-27T21:00:06Z,2,1,60.03,6.978055555555556,0.0,407,0.6492,92,0.0,1,1.0,1,0.94,0,14.623,4.028,0.0,0.5,17,0.4143,0.0,2181,160826.5,65430.0,1090,4362.0,2840.1,497.61,79617.2,18956.5,78.3,419.9,164.6,0.3668,800,2181,45,False,2.73
TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,Python,220135,2016-07-16T09:44:01Z,10,1,60.02,7.246944444444445,0.0,450,0.1029,75,0.0,1,2.0,1,0.88,0,9.854,0.0804,0.0,0.28,136,0.0017,0.0,2527,485522.3,75810.0,1263,5054.0,3261.1,1587.56,254010.0,54307.3,83.1,883.0,300.7,0.3166,800,2527,221,False,3.16
Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,Python,183727,2023-03-16T09:21:07Z,0,1,60.01,9.92625,6.4783333333333335,427,0.1386,40,0.0,1,2.0,1,0.82,0,8.114,2.5874,4.99,0.03,0,0.2948,0.0,7761,16285403.4,232830.0,3880,15522.0,4238.5,63474.56,10155929.4,2040218.4,83.6,2821.3,315.0,0.1031,800,7761,23,False,9.7
AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,Python,162574,2022-08-22T14:05:26Z,53,1,60.01,2.154861111111111,27.544444444444444,428,0.4948,66,0.0,1,1.0,1,0.38,1,9.612,0.0,42.4,0.58,7,0.1254,0.0,7337,1069407.1,220110.0,3668,14674.0,922.3,3637.57,582011.3,124016.0,80.6,2084.6,244.9,0.109,800,7337,46,False,9.17
huggingface/transformers,https://github.com/huggingface/transformers,Python,159869,2018-10-29T13:56:00Z,0,1,60.0,22.592777777777776,34.76555555555556,437,0.0779,72,0.0,1,2.0,1,0.56,1,10.482,-1.8636,10.07,0.0,114,0.0007,0.0,17911,13749862.4,537330.0,8955,35822.0,9873.0,53140.36,8502458.0,1721364.5,89.2,7997.3,386.1,0.0447,800,17911,155,False,22.39
yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,Python,158394,2020-10-26T04:22:55Z,4,1,60.0,12.634166666666667,17.836666666666666,379,0.298,79,0.0,1,3.0,1,0.84,1,13.273,-0.9476,11.48,0.33,244,0.0013,0.0,21682,1769120.9,650460.0,10841,43364.0,4788.3,6171.02,987362.5,220591.0,86.7,8580.0,342.5,0.0369,800,21682,115,False,27.1
521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,Python,152823,2016-05-04T06:24:11Z,22,1,60.27,29.76763888888889,468.2741666666667,10,0.9462,16,0.0,1,1.0,0,0.0,0,11.699,0.0245,6.02,0.11,0,0.0,0.0,223,287831.8,6690.0,111,446.0,297.7,1100.24,176038.7,35520.1,44.5,107.2,107.2,1.009,225,223,11,False,0.99
langflow-ai/langflow,https://github.com/langflow-ai/langflow,Python,147336,2023-02-08T22:28:03Z,0,1,60.0,1.571388888888889,32.35638888888889,318,0.4275,62,0.0,1,1.0,1,0.62,0,7.759,3.3462,7.56,0.07,1,0.4123,0.0,17314,36686935.8,519420.0,8657,34628.0,499.7,148918.36,23826938.1,4782851.5,80.7,7944.1,396.1,0.0462,800,17314,33,False,21.64
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl,Python,140136,2010-10-31T14:35:07Z,63,1,60.0,25.635555555555555,19.63583333333333,387,0.3786,69,0.0,1,1.0,1,0.7568,1,13.927,0.0,34.55,0.07,0,0.0031,0.0,17900,1916635.4,537000.0,8950,35800.0,9921.0,6712.4,1073983.8,235673.1,81.0,6134.8,298.9,0.0447,800,17900,61,False,22.38
langchain-ai/langchain,https://github.com/langchain-ai/langchain,Python,134778,2022-10-17T02:58:36Z,0,1,60.01,4.0801388888888885,4.225833333333333,467,0.1294,52,0.0,1,1.0,1,0.72,0,10.619,-0.5629,0.93,0.02,0,0.0071,0.0,10803,16027326.2,324090.0,5401,21606.0,1905.4,62418.79,9987007.0,2008776.0,83.7,2200.3,177.7,0.0741,800,10803,47,False,13.5
open-webui/open-webui,https://github.com/open-webui/open-webui,Python,133858,2023-10-06T22:08:27Z,0,1,60.0,0.6883333333333334,45.025,388,0.7491,25,0.0,1,1.0,1,0.64,1,9.198,-1.7098,9.04,0.15,104,0.6465,0.0,15407,10613906.3,462210.0,7703,30814.0,267.1,48591.63,7774661.4,1570419.4,82.5,3233.5,184.9,0.0519,800,15407,27,False,19.26
microsoft/markitdown,https://github.com/microsoft/markitdown,Python,116410,2024-11-13T19:56:40Z,3,1,60.0,18.595277777777778,68.4686111111111,75,0.3367,65,0.0,1,2.0,1,0.02,0,11.07,-0.0035,31.43,0.12,0,0.0033,0.0,300,124489.1,9000.0,150,600.0,1394.6,380.28,60844.2,12887.2,70.9,107.0,107.0,1.0233,307,300,77,False,0.98
NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,Python,114571,2025-07-22T22:22:28Z,0,1,60.01,13.282916666666669,2.537777777777778,376,0.6284,36,0.0,1,1.0,1,0.08,1,4.706,78.9266,1.58,0.0,15,0.1241,0.0,5441,5104786.3,163230.0,2720,10882.0,4994.4,18775.33,3004053.5,607750.0,83.7,1615.1,256.0,0.147,800,5441,113,False,6.8
Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,Python,109914,2023-01-17T03:15:56Z,0,1,60.0,9.063611111111111,23.20694444444445,291,0.6173,69,0.0,1,1.0,1,1.0,1,4.035,-2.1678,3.78,0.17,10,0.0051,0.0,5046,2565880.7,151380.0,2523,10092.0,2637.5,9118.21,1458913.4,297619.9,83.8,2137.9,365.3,0.1585,800,5046,60,False,6.31
Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,Python,107310,2024-04-29T05:30:25Z,5,1,60.0,27.05361111111111,34.874583333333334,77,0.5209,71,0.0,1,0.0,1,0.0,0,6.553,-1.5664,0.0,0.32,0,0.3133,0.0,958,5974688.9,28740.0,479,1916.0,2083.1,22148.4,3543743.6,710331.7,78.7,283.6,251.6,0.8351,800,958,61,False,1.2
pytorch/pytorch,https://github.com/pytorch/pytorch,Python,99411,2016-08-13T05:26:41Z,0,1,60.0,1.2583333333333333,21.76763888888889,320,0.0678,89,0.0,1,0.0,1,0.5,1,11.467,4.4371,28.54,0.0,7,0.3747,0.0,73600,38470509.7,2208000.0,36800,147200.0,402.7,156529.28,25044684.3,5082657.7,89.3,26833.4,316.7,0.0109,800,73600,163,False,92.0
openai/whisper,https://github.com/openai/whisper,Python,98308,2022-09-16T20:02:54Z,8,1,60.0,17.69972222222222,0.0,79,0.4337,53,0.0,1,1.5,1,0.88,1,15.151,0.049,109.84,0.11,2,0.0,0.0,166,120890.5,4980.0,83,332.0,1398.3,368.74,58998.8,12385.3,72.5,75.0,75.0,1.012,168,166,79,False,0.99
fastapi/fastapi,https://github.com/fastapi/fastapi,Python,97609,2018-12-08T08:21:47Z,0,1,60.0,20.613055555555555,1.2225,456,0.5902,54,0.0,1,4.5,1,0.96,1,11.945,-5.8706,8.17,0.0,202,0.0005,0.0,3480,1281433.6,104400.0,1740,6960.0,9399.6,4398.37,703739.8,147047.8,84.1,438.8,109.8,0.2299,800,3480,27,False,4.35
hacksider/Deep-Live-Cam,https://github.com/hacksider/Deep-Live-Cam,Python,92171,2023-09-24T13:19:31Z,0,1,60.1,6.850833333333333,15.521666666666668,63,0.494,43,0.0,1,1.0,1,0.86,0,10.217,0.6503,20.1,0.31,10,0.0003,0.0,583,4566513.4,17490.0,291,1166.0,431.6,16702.26,2672361.4,535184.8,73.8,187.9,173.5,0.8576,500,583,52,False,1.17
github/spec-kit,https://github.com/github/spec-kit,Python,90646,2025-08-21T22:54:31Z,0,1,60.07,3.0619444444444444,15.636805555555556,168,0.4408,29,0.0,1,2.0,1,0.86,1,7.742,4.1434,1.71,0.0,46,0.0838,0.0,819,224109.7,24570.0,409,1638.0,514.4,705.01,112801.5,23533.6,82.9,332.0,344.2,0.9768,800,819,133,False,1.02
browser-use/browser-use,https://github.com/browser-use/browser-use,Python,89932,2024-10-31T16:00:56Z,3,1,60.01,9.920555555555556,81.41486111111111,306,0.3421,38,0.0,1,1.0,1,0.26,1,9.051,-6.7483,6.13,0.19,136,0.0197,0.0,9115,909633.8,273450.0,4557,18230.0,3035.7,3069.17,491067.5,108239.2,86.3,2265.5,216.3,0.0878,800,9115,34,False,11.39
django/django,https://github.com/django/django,Python,87325,2012-04-28T02:47:18Z,0,1,60.0,5.646805555555556,0.0,394,0.1185,14,0.0,1,1.0,1,0.56,1,16.171,-0.2937,0.0,0.26,7,0.0283,0.0,29729,8161075.2,891870.0,14864,59458.0,2224.8,30728.83,4916612.4,1013718.9,88.8,12853.3,373.2,0.0269,800,29729,132,False,37.16
3b1b/manim,https://github.com/3b1b/manim,Python,86261,2015-03-22T18:50:58Z,6,1,60.01,7.871388888888889,24.687916666666663,172,0.7834,49,0.0,1,1.0,1,0.0,0,10.583,-0.5315,244.97,0.03,7,0.0364,0.0,6181,2241828.6,185430.0,3090,12362.0,1353.9,9495.66,1519305.1,310448.2,76.7,1638.2,228.4,0.1294,800,6181,34,False,7.73
home-assistant/core,https://github.com/home-assistant/core,Python,86173,2013-09-17T07:29:48Z,0,1,60.0,6.818888888888889,2.3516666666666666,423,0.0938,74,0.0,1,2.0,1,0.54,1,13.555,-2.5769,2.7,0.0,25,0.0001,0.0,94305,23922688.0,2829150.0,47152,188610.0,2884.4,95052.1,15208336.0,3136837.5,89.1,40326.0,369.6,0.0085,800,94305,155,False,117.88
bregman-arie/devops-exercises,https://github.com/bregman-arie/devops-exercises,Python,82151,2019-10-03T17:31:21Z,118,1,60.0,4.716666666666667,203.88333333333333,205,0.1626,69,0.0,1,1.0,1,0.4359,1,8.619,0.0,0.0,0.3,0,0.3388,0.0,406,234261.9,12180.0,203,812.0,966.9,738.58,118172.9,24330.7,69.6,211.1,211.1,1.2315,500,406,199,False,0.81
sherlock-project/sherlock,https://github.com/sherlock-project/sherlock,Python,81858,2018-12-24T14:30:48Z,0,1,60.02,8.946111111111112,14.591527777777776,270,0.3121,70,0.0,1,1.0,1,0.52,1,10.237,0.2448,0.0,0.32,37,0.0279,0.0,2781,539179.9,83430.0,1390,5562.0,2415.5,1772.28,283564.3,60218.5,86.9,827.2,255.2,0.2877,800,2781,79,False,3.48
infiniflow/ragflow,https://github.com/infiniflow/ragflow,Python,78935,2023-12-12T06:13:13Z,0,1,60.0,0.26,1.8411111111111111,462,0.2011,9,0.0,1,1.0,1,0.46,1,10.323,2.2972,15.95,0.0,162,0.542,0.0,5778,3474549.0,173340.0,2889,11556.0,120.1,12535.87,2005739.8,406962.0,88.0,2687.9,400.5,0.1385,800,5778,98,False,7.22
vllm-project/vllm,https://github.com/vllm-project/vllm,Python,78029,2023-02-09T11:23:20Z,0,1,60.0,20.434444444444445,0.915,459,0.0675,74,0.0,1,3.0,1,0.46,1,8.916,-3.1853,10.82,0.0,95,0.1179,0.0,13198,5817695.1,395940.0,6599,26396.0,9379.4,21537.72,3446035.3,705218.9,89.3,6025.1,394.5,0.0606,800,13198,243,False,16.5
tensorflow/models,https://github.com/tensorflow/models,Python,77666,2016-02-05T01:15:20Z,1,1,60.01,47.61541666666667,427.4619444444445,357,0.1986,66,0.0,1,1.0,1,0.78,0,11.454,-0.1119,60.52,0.04,0,0.147,0.0,8303,19312054.9,249090.0,4151,16606.0,16998.7,75915.62,12146499.5,2442702.5,82.9,3631.4,377.6,0.0964,800,8303,50,False,10.38
swisskyrepo/PayloadsAllTheThings,https://github.com/swisskyrepo/PayloadsAllTheThings,Python,77163,2016-10-18T07:29:07Z,2,1,60.0,2.683333333333333,0.0,292,0.6311,91,0.0,1,1.0,1,0.78,0,10.674,0.007,358.2,0.35,0,0.2377,0.0,2044,681194.1,61320.0,1022,4088.0,783.5,2265.4,362464.6,74772.0,78.5,790.7,332.0,0.3914,800,2044,89,False,2.56
PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Python,76467,2020-05-08T10:38:16Z,1,1,60.01,1.1958333333333333,95.0425,275,0.1851,43,0.0,1,1.0,1,0.76,1,9.285,-0.3252,93.7,0.03,4,0.2687,0.0,6759,55174875.4,202770.0,3379,13518.0,328.9,228580.76,36572921.5,7321442.0,88.1,2939.9,375.6,0.1184,800,6759,77,False,8.45
python/cpython,https://github.com/python/cpython,Python,72441,2017-02-10T19:23:51Z,0,1,60.0,13.380416666666669,11.157083333333333,353,0.0954,76,0.0,1,3.5,1,0.82,0,14.775,1.8042,0.0,0.13,0,0.3825,0.0,118147,23889159.3,3544410.0,59073,236294.0,4723.3,94912.22,15185955.9,3156755.2,84.0,53043.2,388.1,0.0068,800,118147,172,False,147.68
josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,Python,72282,2014-07-15T19:11:19Z,3,1,60.0,1.6169444444444443,396.13388888888886,442,0.5221,73,0.0,1,0.0,1,0.0,0,15.019,-0.0385,0.0,0.27,0,0.0,0.0,1812,80632.7,54360.0,906,3624.0,714.7,241.02,38562.7,9739.0,79.5,480.7,227.4,0.4415,800,1812,189,False,2.27
OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,Python,72011,2024-03-13T03:33:31Z,0,1,60.0,6.446805555555556,89.13333333333333,461,0.1098,52,0.0,1,1.0,1,0.78,1,8.439,2.3846,7.91,0.16,153,0.3485,0.0,5612,9392215.8,168360.0,2806,11224.0,2972.0,35613.75,5698200.0,1146143.6,88.9,2284.1,350.9,0.1426,800,5612,41,False,7.01
pallets/flask,https://github.com/pallets/flask,Python,71447,2010-04-06T11:11:59Z,15,1,60.01,4.629583333333334,1.4694444444444446,398,0.3876,26,0.0,1,0.0,1,0.74,1,15.375,-0.3147,93.84,0.3,128,0.0011,0.0,4729,352811.9,141870.0,2364,9458.0,1842.6,1135.35,181656.8,41613.1,84.9,1106.7,200.4,0.1692,800,4729,47,False,5.91
hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory,Python,70567,2023-05-28T10:09:12Z,1,1,60.02,3.0275,25.16986111111111,253,0.7338,59,0.0,1,2.0,1,0.18,1,9.889,-0.2832,41.37,0.17,66,0.0034,0.0,2979,390348.8,89370.0,1489,5958.0,766.0,1515.02,242403.0,51689.4,82.6,1358.8,392.5,0.2685,800,2979,129,False,3.72
binary-husky/gpt_academic,https://github.com/binary-husky/gpt_academic,Python,70522,2023-03-20T09:05:13Z,89,1,60.03,9.69097222222222,110.65472222222222,101,0.6339,60,0.0,1,1.0,1,0.94,1,5.432,0.0,28.68,0.42,15,0.1612,0.0,2103,2128632.7,63090.0,1051,4206.0,978.8,7494.06,1199049.2,242206.5,76.2,728.7,298.1,0.3804,800,2103,39,False,2.63
nextlevelbuilder/ui-ux-pro-max-skill,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill,Python,70102,2025-11-30T11:36:31Z,21,1,60.46,17.089166666666667,104.06486111111111,30,0.3893,42,0.0,1,1.0,1,0.0,0,11.82,-0.1713,12.82,0.19,0,0.2154,0.0,131,115536.5,3930.0,65,262.0,512.7,351.61,56258.3,11536.5,66.3,41.4,41.4,1.0229,134,131,32,False,0.98
ansible/ansible,https://github.com/ansible/ansible,Python,68408,2012-03-06T14:58:02Z,0,1,60.0,4.641388888888889,54.848055555555554,373,0.1204,69,0.0,1,1.0,0,0.0,1,16.305,0.3776,5.73,0.08,17,0.1337,0.0,42353,7735705.6,1270590.0,21176,84706.0,1731.2,29049.33,4647893.4,972451.0,78.8,18602.8,379.7,0.0189,800,42353,63,False,52.94
FoundationAgents/MetaGPT,https://github.com/FoundationAgents/MetaGPT,Python,67390,2023-06-30T09:04:55Z,93,1,60.01,24.95555555555556,1075.9794444444444,116,0.1895,70,0.0,1,1.0,1,0.68,1,9.634,0.0,68.32,0.23,42,0.0251,0.0,4687,5384396.8,140610.0,2343,9374.0,2894.8,19856.61,3177057.9,640967.0,80.4,1612.0,295.9,0.1707,800,4687,36,False,5.86
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,Python,66462,2020-12-20T10:46:38Z,1,1,60.01,10.29875,36.926944444444445,255,0.189,78,0.0,1,1.0,1,0.74,0,7.87,-0.0035,29.16,0.15,0,0.0,0.0,5477,70746931.2,164310.0,2738,10954.0,2626.2,296759.22,47481476.0,9502560.1,83.0,2351.5,370.0,0.1461,800,5477,58,False,6.85
labmlai/annotated_deep_learning_paper_implementations,https://github.com/labmlai/annotated_deep_learning_paper_implementations,Python,66377,2020-08-25T02:29:34Z,92,1,60.0,22.00875,1048.898888888889,39,0.9045,60,0.0,1,1.5,1,1.0,0,16.406,0.0,0.0,0.33,3,0.1037,0.0,848,4574939.4,25440.0,424,1696.0,858.3,20081.54,3213047.1,643714.9,66.0,273.4,274.2,0.9434,800,848,40,False,1.06
