full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score
Tencent/tinker,https://github.com/Tencent/tinker,Java,17628,2016-09-06T06:57:52Z,10,2,160.0,20.854166666666668,66.73416666666667,32,0.7383,45,0.0,1,1.0,0,0.0,0,10.297,0.0629,69.24,0.03,0,0.0727,0.0,810,40500,64800,405,4320.0,667.3,140.35,22456.4,6851.5,63.9
infinilabs/analysis-ik,https://github.com/infinilabs/analysis-ik,Java,17447,2011-12-16T09:01:45Z,1,2,160.0,45.28041666666667,86.1825,47,0.6915,56,0.0,1,1.0,1,0.8929,0,16.179,0.007,0.0,0.11,0,0.0,0.0,282,14100,22560,141,1504.0,2128.2,38.63,6180.3,2626.5,67.2
justauth/JustAuth,https://github.com/justauth/JustAuth,Java,17438,2019-01-31T09:42:20Z,20,2,160.21,28.580416666666665,1229.3022222222223,35,0.8462,56,0.0,1,0.0,1,0.5,0,10.996,0.0,150.57,0.67,0,0.0037,0.0,767,38350,61360,383,4090.7,1000.3,132.54,21206.4,6586.7,71.4
openzipkin/zipkin,https://github.com/openzipkin/zipkin,Java,17434,2012-06-06T18:26:16Z,29,2,160.1,295.05875,518.0344444444445,116,0.5063,4,0.0,1,1.0,1,0.66,0,8.472,-0.028,65.79,0.36,0,0.224,0.0,1655,82750,132400,827,8826.7,34226.8,247.67,39626.7,22606.7,77.5
baomidou/mybatis-plus,https://github.com/baomidou/mybatis-plus,Java,17364,2016-08-18T10:06:53Z,0,2,160.03,14.316527777777779,20.405,189,0.2811,36,0.0,1,0.0,1,0.9,0,10.859,0.0,118.13,0.32,0,0.0194,0.0,5193,259650,415440,2596,27696.0,2705.8,822.85,131655.5,40990.8,82.2
material-components/material-components-android,https://github.com/material-components/material-components-android,Java,17276,2016-12-05T16:11:29Z,0,2,160.0,45.31,191.2761111111111,207,0.1233,11,0.0,1,0.0,1,0.9412,1,11.949,0.0874,9.16,0.01,0,0.0014,0.0,5100,255000,408000,2550,27200.0,9379.2,807.38,129180.9,42249.9,88.8
facebook/fresco,https://github.com/facebook/fresco,Java,17148,2015-03-02T09:58:04Z,0,2,160.05,14.775555555555556,385.1172222222222,200,0.3661,56,0.0,1,0.0,1,0.76,0,13.581,0.4895,103.59,0.01,0,0.5231,0.0,3081,154050,246480,1540,16432.0,2955.1,475.62,76098.5,24322.2,81.3
itwanger/toBeBetterJavaer,https://github.com/itwanger/toBeBetterJavaer,Java,16929,2018-11-08T00:35:56Z,1,2,160.0,124.14208333333335,2412.3594444444443,31,0.9693,42,0.0,1,1.0,0,0.0,0,12.388,0.007,0.0,0.29,3,0.2935,0.0,1532,76600,122560,766,8170.7,3848.4,274.05,43848.3,14009.5,65.2
questdb/questdb,https://github.com/questdb/questdb,Java,16923,2014-04-28T23:29:15Z,0,2,160.0,3.347777777777778,27.070833333333333,168,0.5226,67,0.0,1,2.0,1,1.0,0,11.548,0.4476,13.51,0.19,0,0.0988,0.0,5842,292100,467360,2921,31157.3,562.4,931.15,148983.9,45544.1,79.8
Grasscutters/Grasscutter,https://github.com/Grasscutters/Grasscutter,Java,16753,2022-04-17T12:43:46Z,64,2,160.09,1.5630555555555556,39.63527777777778,185,0.2439,63,0.0,1,1.0,1,0.6667,0,9.737,0.0,31.58,0.49,0,0.0469,0.0,1767,88350,141360,883,9424.0,289.2,265.29,42447.1,13288.2,77.2
prestodb/presto,https://github.com/prestodb/presto,Java,16697,2012-08-09T01:03:37Z,0,2,160.0,2.0093055555555557,126.45166666666665,312,0.1174,66,0.0,1,3.0,1,0.48,0,16.411,0.1923,35.26,0.05,0,0.0653,0.0,21882,1094100,1750560,10941,116704.0,626.9,3725.81,596130.2,177766.1,83.8
neo4j/neo4j,https://github.com/neo4j/neo4j,Java,16433,2012-11-12T08:46:15Z,14,2,160.0,20.935277777777777,291.5411111111111,244,0.1379,79,0.0,1,2.0,0,0.0,0,15.045,0.0,52.44,0.0,0,0.2999,0.0,65894,3294700,5271520,32947,351434.7,5108.2,11855.45,1896871.4,556624.1,72.5
ashishps1/awesome-leetcode-resources,https://github.com/ashishps1/awesome-leetcode-resources,Java,16375,2023-10-25T01:48:19Z,12,2,161.7,35.41875,432.0913888888889,9,0.8947,8,0.0,1,0.0,0,0.0,0,11.363,0.0315,0.0,0.3579,0,0.8011,0.0,95,4750,7600,47,506.7,318.8,14.79,2366.1,822.2,43.2
quarkusio/quarkus,https://github.com/quarkusio/quarkus,Java,15651,2018-07-06T00:44:20Z,0,2,160.0,7.299722222222222,21.079444444444444,376,0.247,92,0.0,1,1.5,1,0.66,0,13.945,-0.3007,3.38,0.07,0,0.0671,0.0,53923,2696150,4313840,26961,287589.3,2744.7,9604.89,1536782.8,451974.6,82.5
apache/hadoop,https://github.com/apache/hadoop,Java,15542,2014-08-28T07:00:08Z,1,2,160.01,0.0,0.0,304,0.0354,0,0.0,1,2.0,1,1.0,0,15.161,-0.5105,0.0,0.0,0,0.0866,0.0,23065,1153250,1845200,11532,123013.3,0.0,3937.59,630015.0,187509.6,84.6
Konloch/bytecode-viewer,https://github.com/Konloch/bytecode-viewer,Java,15505,2014-10-14T10:26:46Z,35,2,160.11,4.866388888888888,764.26125,43,0.7256,66,0.0,1,0.0,1,0.96,0,13.686,0.0105,245.36,0.3,0,0.0236,0.0,1483,74150,118640,741,7909.3,209.3,264.86,42376.9,12492.8,74.8
mockito/mockito,https://github.com/mockito/mockito,Java,15431,2012-10-13T20:27:12Z,1,2,160.03,83.12583333333333,38.14125,304,0.5327,53,0.0,1,1.0,1,0.82,0,14.96,-0.0699,28.15,0.17,0,0.0121,0.0,5613,280650,449040,2806,29936.0,25270.3,892.86,142858.0,51120.7,79.6
apache/doris,https://github.com/apache/doris,Java,15301,2017-08-10T12:13:30Z,0,2,160.01,0.5643055555555556,0.0,331,0.0602,26,0.0,1,2.0,1,0.12,0,10.474,0.9476,10.98,0.07,0,0.5177,0.0,29133,1456650,2330640,14566,155376.0,186.8,5031.93,805108.1,238765.7,84.4
apache/pulsar,https://github.com/apache/pulsar,Java,15224,2016-06-28T07:00:03Z,0,2,160.01,12.683194444444444,42.717083333333335,361,0.0984,90,0.0,1,1.0,1,0.58,1,14.758,3.5524,24.56,0.07,0,0.0119,0.0,13411,670550,1072880,6705,71525.3,4578.6,2228.25,356520.0,108440.2,89.0
