stars,days_inactive,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,log_active_contributors,log_pr_count_merged,log_stars,log_dependency_count,log_code_churn_normalized,log_pr_merge_time_median_h,log_issues_resolution_time_h,process_maturity,effort_distribution,ci_failure_rate,pr_per_contributor,exp_weighted_churn,contributor_productivity,review_effort_proxy
38293,0,498.37,1.3138888888888889,18.357916666666668,444,0.4444,79,1.0,1,0.88,0,12.541,-2.5315,9.27,0.1,0,0.3691,6.09807428216624,4.382026634673881,10.55304850493315,0.0,6.213347303954769,0.838929610716687,2.9631014658652015,0.5,0.5556,0.12,0.17752808988764046,6250.05817,1.119932584269663,1.3138888888888889
37887,6,233.57,6.933472222222222,22.481666666666666,113,0.4176,56,1.0,1,0.0,0,9.246,-0.6538,63.68,0.36,28,0.2333,4.736198448394496,4.04305126783455,10.542389718243678,3.367295829986474,5.457754050804533,2.0710907988588745,3.1562199748371302,0.5,0.5824,1.0,0.49122807017543857,2159.58822,2.048859649122807,6.933472222222222
37033,3,109.02,9.286944444444444,3.4469444444444446,164,0.7676,77,1.0,1,1.0,0,10.075,-0.1294,44.0,0.26,0,0.0576,5.10594547390058,4.356708826689592,10.519591688597762,0.0,4.700662167447312,2.330875561574812,1.4922172186338931,0.5,0.23240000000000005,0.0,0.4666666666666667,1098.3764999999999,0.6607272727272727,9.286944444444444
36543,0,550.55,20.704861111111114,16.068055555555553,407,0.0846,78,1.0,1,0.74,1,14.671,1.6853,8.16,0.29,36,0.3757,6.0112671744041615,4.3694478524670215,10.506272293015682,3.6109179126442243,6.312732496415391,3.0775362497958665,2.837208620274496,1.0,0.9154,0.26,0.19117647058823528,8077.119049999999,1.3493872549019608,20.704861111111114
36057,12,19.87,7.076944444444445,91.37472222222222,99,0.769,80,3.0,1,0.92,1,13.114,-0.2028,68.15,0.25,0,0.2021,4.605170185988092,4.394449154672439,10.492884032102145,0.0,3.038312721089109,2.0890136381951327,4.525853372197238,1.0,0.23099999999999998,0.07999999999999996,0.8,260.57518000000005,0.19870000000000002,21.230833333333337
36012,0,149.79,2.35,3.5883333333333334,65,0.8829,63,1.0,1,0.72,0,4.671,0.4825,68.86,0.25,0,0.0119,4.189654742026425,4.1588830833596715,10.491635263364433,0.0,5.0158881403777045,1.208960345836975,1.5235168499264609,0.5,0.11709999999999998,0.28,0.9545454545454546,699.66909,2.2695454545454545,2.35
160552,0,274.7,2.7527777777777778,39.66555555555556,255,0.3813,67,1.0,1,0.8,0,12.996,0.8322,0.0,0.12,77,0.5155,5.545177444479562,4.219507705176107,11.986379385110757,4.356708826689592,5.619313318029751,1.3224963065100432,3.7053814332875117,0.5,0.6187,0.19999999999999996,0.26171875,3570.0012,1.073046875,2.7527777777777778
91353,8,83.44,0.0,0.0,59,0.8397,0,1.0,1,1.0,0,11.971,-0.0664,0.0,0.34,14,0.2462,4.0943445622221,0.0,11.422497348477497,2.70805020110221,4.43604122298012,0.0,0.0,0.5,0.1603,0.0,0.0,998.86024,1.3906666666666667,0.0
85441,0,91.32,4.216527777777777,72.63347222222222,140,0.335,90,1.0,1,0.68,0,11.286,0.7273,0.0,0.37,12,0.1825,4.948759890378168,4.51085950651685,11.355593062159754,2.5649493574615367,4.52526080275979,1.6518320038954681,4.2990997079792095,0.5,0.665,0.31999999999999995,0.6382978723404256,1030.63752,0.6476595744680851,4.216527777777777
80464,12,11.99,11.505416666666664,0.0,112,0.4836,80,1.0,1,0.0,0,7.311,-0.0629,0.0,0.34,0,0.0,4.727387818712341,4.394449154672439,11.295577586252595,0.0,2.5641798306825083,2.5261618837798143,0.0,0.5,0.5164,1.0,0.7079646017699115,87.65889,0.10610619469026548,11.505416666666664
78584,0,356.5,1.6047222222222222,1.8619444444444448,402,0.3167,67,2.0,1,0.6,1,10.831,-0.3077,11.49,0.05,0,0.4462,5.998936561946683,4.219507705176107,11.27193612051043,0.0,5.879135362134062,0.9573260369754237,1.051501269500867,1.0,0.6833,0.4,0.1662531017369727,3861.2515,0.8846153846153846,3.2094444444444443
73715,3,120.83,8.55,22.70125,196,0.3723,73,1.0,1,1.0,1,12.984,-0.451,88.14,0.43,0,0.0465,5.2832037287379885,4.30406509320417,11.207975150951928,0.0,4.8026266303663165,2.256541154492639,3.1655277893662763,1.0,0.6276999999999999,0.0,0.37055837563451777,1568.85672,0.6133502538071066,8.55
70570,110,25.84,5.818333333333333,0.0,28,0.9546,37,2.0,1,1.0,0,10.547,0.0,0.0,0.64,0,0.0,3.367295829986474,3.6375861597263857,11.164374574221812,0.0,3.289893312103481,1.9196150627132522,0.0,0.5,0.045399999999999996,0.0,1.2758620689655173,272.53448000000003,0.8910344827586207,11.636666666666667
59924,107,19.62,3.326111111111111,139.85875,22,0.2162,43,1.0,1,0.9583,0,8.647,0.0,0.0,0.01,37,0.1442,3.1354942159291497,3.784189633918261,11.000849059302585,3.6375861597263857,3.026261478588814,1.46466901169273,4.947757615218539,0.5,0.7838,0.04169999999999996,1.8695652173913044,169.65414,0.8530434782608696,3.326111111111111
48617,0,793.76,1.8752777777777776,19.18111111111111,392,0.1832,80,1.0,1,0.96,1,14.922,-0.9266,14.91,0.12,0,0.302,5.973809611869261,4.394449154672439,10.79174911168878,0.0,6.678040182284889,1.0561492879395489,3.0047470734251327,1.0,0.8168,0.040000000000000036,0.2035623409669211,11844.48672,2.0197455470737915,1.8752777777777776
46858,0,46.98,36.46833333333333,96.64958333333334,65,0.2527,38,1.0,1,0.78,0,10.162,-1.0629,0.0,0.2,6,0.0,4.189654742026425,3.6635616461296463,10.754898371671898,1.9459101490553132,3.8707842574115485,3.6234961317878627,4.581385390373834,0.5,0.7473000000000001,0.21999999999999997,0.5757575757575758,477.41076,0.7118181818181818,36.46833333333333
37786,0,104.61,289.6890277777778,52.102777777777774,389,0.0643,26,1.0,1,0.74,0,11.849,0.4685,0.0,0.05,0,0.5161,5.966146739123692,3.295836866004329,10.53972040711132,0.0,4.659753063758383,5.672254062710011,3.9722292390788625,0.5,0.9357,0.26,0.06666666666666667,1239.52389,0.2682307692307692,289.6890277777778
34911,0,82.36,0.0,402.5369444444444,100,0.2889,0,1.0,1,0.92,0,8.763,0.7343,45.42,0.11,1,0.3679,4.61512051684126,0.0,10.460585888632798,0.6931471805599453,4.423168578005057,0.0,6.000268043480094,0.5,0.7111000000000001,0.07999999999999996,0.0,721.72068,0.8154455445544554,0.0
34062,32,77.69,46.473888888888894,2035.55125,12,0.5188,46,1.0,0,0.0,0,6.821,-0.2692,0.0,0.08,0,0.1091,2.5649493574615367,3.8501476017100584,10.435967030196949,0.0,4.365516082546892,3.8601798522936397,7.619013092497325,0.0,0.48119999999999996,1.0,3.5384615384615383,529.92349,5.976153846153846,46.473888888888894
31077,1,298.71,2.5097222222222224,134.31944444444446,432,0.2416,83,3.0,1,0.76,1,11.777,0.507,28.57,0.04,2,0.0024,6.07073772800249,4.430816798843313,10.34425545234668,1.0986122886681098,5.702815340465995,1.2555368953780932,4.907638238409286,1.0,0.7584,0.24,0.19168591224018475,3517.9076699999996,0.6898614318706697,7.529166666666667
30638,0,154.73,8.854583333333334,32.41638888888889,153,0.2321,74,2.0,1,0.76,1,11.419,-4.2413,15.99,0.0,0,0.1266,5.0369526024136295,4.31748811353631,10.330028986246209,0.0,5.048123738507248,2.287936659988226,3.509046464932066,1.0,0.7679,0.24,0.4805194805194805,1766.86187,1.0047402597402597,17.70916666666667
29350,140,22.35,9.322222222222225,112.9972222222222,114,0.5538,78,3.0,0,0.0,0,9.885,0.0,92.03,0.07,2,0.2286,4.74493212836325,4.3694478524670215,10.287081896226075,1.0986122886681098,3.150596984114906,2.3342990684835736,4.736174081625893,0.0,0.44620000000000004,1.0,0.6782608695652174,220.92975,0.19434782608695653,27.966666666666676
28882,2,21.29,3.4006944444444445,591.223888888889,282,0.4333,78,0.0,1,0.24,0,14.416,0.8706,67.62,0.23,0,0.0,5.645446897643238,4.3694478524670215,10.271008465728148,0.0,3.1041381473977774,1.4817623567534706,6.383884754078623,0.5,0.5667,0.76,0.2756183745583039,306.91664,0.07522968197879859,0.0
28312,0,129.99,2.6552777777777776,124.58875,398,0.2643,57,2.0,1,0.64,1,12.459,-0.3252,31.0,0.11,0,0.553,5.988961416889864,4.060443010546419,10.251076342113603,0.0,4.875120984409557,1.2961720897059392,4.833012679958767,1.0,0.7357,0.36,0.14285714285714285,1619.5454100000002,0.3257894736842106,5.310555555555555
27985,18,67.92,27.85736111111111,142.9463888888889,240,0.356,74,1.0,1,0.44,0,12.297,-0.1888,48.15,0.2,36,0.0149,5.484796933490655,4.31748811353631,10.239459664115659,3.6109179126442243,4.232946411659729,3.3623651115736157,4.969440930872664,0.5,0.644,0.56,0.3070539419087137,835.2122400000001,0.28182572614107887,27.85736111111111
26802,0,39.04,31.41027777777778,178.96527777777777,73,0.7356,55,1.0,1,0.82,0,6.735,-0.9825,220.8,0.12,0,0.3998,4.30406509320417,4.02535169073515,10.196269100532607,0.0,3.68987895444702,3.4784755878596396,5.192763931047806,0.5,0.26439999999999997,0.18000000000000005,0.7432432432432432,262.9344,0.5275675675675675,31.41027777777778
25903,0,2341.88,20.578333333333333,60.855555555555554,374,0.1206,64,1.0,1,0.9,0,12.334,7.2028,12.78,0.0,100,0.4477,5.926926025970411,4.174387269895637,10.162152675917417,4.61512051684126,7.759136220806947,3.071689724842501,4.124801917853243,0.5,0.8794,0.09999999999999998,0.17066666666666666,28884.74792,6.2450133333333335,20.578333333333333
25785,2,14.93,0.7009722222222222,25.699166666666667,24,0.726,28,1.0,1,0.3889,0,9.859,0.0,164.12,0.34,6,0.0,3.2188758248682006,3.367295829986474,10.157586987970783,1.9459101490553132,2.768204123921957,0.5311999830171407,3.2846323539328637,0.5,0.274,0.6111,1.12,147.19487,0.5972,0.7009722222222222
25655,36,10.75,41.98694444444445,131.9011111111111,35,0.8303,55,0.0,0,0.0,0,16.266,0.007,0.0,0.1,31,0.0033,3.58351893845611,4.02535169073515,10.15253274137299,3.4657359027997265,2.463853240590168,3.7608964520213566,4.889605326189225,0.0,0.16969999999999996,1.0,1.5277777777777777,174.85949999999997,0.2986111111111111,0.0
25536,0,306.95,15.138333333333334,14.65972222222222,448,0.2372,89,2.0,1,0.44,1,8.371,-0.6503,6.04,0.0,354,0.3908,6.1070228877422545,4.499809670330265,10.147883659883789,5.872117789475416,5.7299374321330525,2.781197394395385,2.751091952360778,1.0,0.7628,0.56,0.19821826280623608,2569.47845,0.683630289532294,30.276666666666667
25346,2,63.27,28.26013888888889,49.75305555555556,258,0.4809,94,1.0,1,0.12,1,11.152,1.014,90.71,0.08,4,0.013,5.556828061699537,4.553876891600541,10.140415658820954,1.6094379124341003,4.163092959383195,3.3762261422959856,3.9269718241007108,1.0,0.5191,0.88,0.36293436293436293,705.58704,0.2442857142857143,28.26013888888889
24977,0,173.62,4.347638888888889,70.2786111111111,339,0.1102,90,1.0,1,0.8,1,11.448,-0.1294,8.29,0.0,250,0.2092,5.8289456176102075,4.51085950651685,10.125750716423031,5.5254529391317835,5.162612184382661,1.6766551343138836,4.266596297999531,1.0,0.8898,0.19999999999999996,0.2647058823529412,1987.60176,0.5106470588235295,4.347638888888889
24881,33,3.6,15.831111111111111,12.926944444444445,19,0.859,23,1.0,0,0.0,0,10.642,0.035,0.0,0.2,0,0.0,2.995732273553991,3.1780538303479458,10.121899929474436,0.0,1.5260563034950492,2.823229025697375,2.633825413008963,0.0,0.14100000000000001,1.0,1.15,38.3112,0.18,15.831111111111111
24489,152,7.9,31.573888888888888,57.73305555555555,3,0.9922,3,0.0,0,0.0,0,13.336,0.0,0.0,0.13,2,0.0059,1.3862943611198906,1.3862943611198906,10.106020149946213,1.0986122886681098,2.186051276738094,3.4835110131088007,4.073002695348703,0.0,0.007800000000000029,1.0,0.75,105.35440000000001,1.975,0.0
23851,0,1127.5,13.751111111111111,31.70097222222222,359,0.0492,76,2.0,1,0.42,1,12.215,-4.3916,54.46,0.12,83,0.5381,5.886104031450156,4.343805421853684,10.079623350242997,4.430816798843313,7.028644596257591,2.6913184095155547,3.4874048090276624,1.0,0.9508,0.5800000000000001,0.2111111111111111,13772.4125,3.1319444444444446,27.502222222222223
23765,0,982.95,3.462222222222222,0.0,94,0.8991,75,3.0,1,0.62,0,11.55,40.6154,13.57,0.0,8,0.6213,4.553876891600541,4.330733340286331,10.07601126684997,2.1972245773362196,6.891575082753099,1.4956468980472541,0.0,0.5,0.10089999999999999,0.38,0.7894736842105263,11353.072500000002,10.346842105263159,10.386666666666667
23439,1,25.31,7.672499999999999,0.0,56,0.8862,52,1.0,1,0.5,0,13.314,0.0105,2.65,0.04,0,0.0,4.04305126783455,3.970291913552122,10.06219924369095,0.0,3.269949095052201,2.1601570998617676,0.0,0.5,0.11380000000000001,0.5,0.9122807017543859,336.97733999999997,0.4440350877192982,7.672499999999999
22888,1,51.13,1.4622222222222223,2492.5175,87,0.2413,63,1.0,0,0.0,0,10.582,-0.0524,7.91,0.11,0,0.0194,4.477336814478207,4.1588830833596715,10.038411724792649,0.0,3.9537405987800147,0.9010642845428637,7.821449643208993,0.0,0.7587,1.0,0.7159090909090909,541.05766,0.5810227272727273,1.4622222222222223
22623,1,68.64,12.50361111111111,23.851388888888888,87,0.7805,58,1.5,1,0.76,1,10.056,0.0035,79.09,0.39,5,0.0075,4.477336814478207,4.07753744390572,10.0267665686963,1.791759469228055,4.243339114899988,2.6029571393873234,3.212913641881761,1.0,0.21950000000000003,0.24,0.6590909090909091,690.24384,0.78,18.755416666666665
22467,47,24.21,4.862638888888888,278.4088888888889,4,0.9955,4,0.0,0,0.0,0,9.576,-0.0559,0.0,0.2,0,0.0,1.6094379124341003,1.6094379124341003,10.019847353652324,0.0,3.2272407411998283,1.768599824560236,5.632676260521843,0.0,0.0044999999999999485,1.0,0.8,231.83496000000002,4.8420000000000005,0.0
22242,0,514.72,0.925138888888889,22.648333333333333,141,0.8961,28,1.0,1,0.92,1,9.834,2.2937,17.1,0.3,249,0.3437,4.955827057601261,3.367295829986474,10.00978263135373,5.521460917862246,6.245563982542637,0.6549981152092064,3.163292640291167,1.0,0.10389999999999999,0.07999999999999996,0.19718309859154928,5061.75648,3.6247887323943666,0.925138888888889
21661,6,256.49,3.26125,402.88958333333335,109,0.4254,52,1.0,1,0.6,1,12.456,-0.986,262.69,0.25,8,0.0206,4.700480365792417,3.970291913552122,9.983314852395683,2.1972245773362196,5.550980884398238,1.4495625444699758,6.001141532024695,1.0,0.5746,0.4,0.4727272727272727,3194.83944,2.3317272727272726,3.26125
21443,0,140.05,3.4120833333333334,131.59416666666667,441,0.2967,66,1.0,1,0.48,1,9.11,0.0105,20.18,0.01,13,0.0001,6.091309882077698,4.204692619390966,9.973200164947428,2.6390573296152584,4.949114437448006,1.4843469890944174,4.887293084828331,1.0,0.7033,0.52,0.1493212669683258,1275.8555000000001,0.31685520361990954,3.4120833333333334
21138,85,686.2,15.509305555555557,2979.0591666666664,295,0.1306,80,1.0,1,0.5,1,12.561,0.0,48.93,0.0,188,0.0069,5.69035945432406,4.394449154672439,9.958874954615686,5.241747015059643,6.532625370670046,2.803924194997468,7.99969843388848,1.0,0.8694,0.5,0.2702702702702703,8619.3582,2.3182432432432436,15.509305555555557
21043,36,35.39,1.4883333333333333,99.0125,24,0.8966,24,0.0,1,0.0,1,6.438,0.0035,104.0,0.28,1,0.0054,3.2188758248682006,3.2188758248682006,9.954370762850697,0.6931471805599453,3.5942940116240685,0.911613142323044,4.605295178176243,1.0,0.10340000000000005,1.0,0.96,227.84082,1.4156,0.0
20707,0,79.87,8.808333333333334,189.14888888888888,341,0.0959,79,1.0,1,0.8,0,9.791,-0.1119,57.09,0.26,2,0.4728,5.834810737062605,4.382026634673881,9.938275378021793,1.0986122886681098,4.392842927107731,2.2832323644782306,5.247807391017143,0.5,0.9041,0.19999999999999996,0.2309941520467836,782.0071700000001,0.23353801169590643,8.808333333333334
20603,0,450.11,4.712777777777778,15.530416666666667,261,0.4464,85,2.0,1,0.46,1,12.577,0.9406,5.91,0.02,18,0.385,5.568344503761097,4.454347296253507,9.933240510685476,2.9444389791664403,6.111711212202338,1.7427053813449347,2.8052021182101474,1.0,0.5536,0.54,0.3244274809160305,5661.03347,1.7179770992366412,9.425555555555556
20438,0,33.41,8.208333333333334,591.1911111111111,186,0.4838,85,1.0,1,0.92,0,12.48,0.0315,5.26,0.25,0,0.0,5.231108616854587,4.454347296253507,9.925200119441778,0.0,3.538347219809389,2.220108871169807,6.3838294056107525,0.5,0.5162,0.07999999999999996,0.45454545454545453,416.9568,0.17866310160427806,8.208333333333334
20302,0,346.99,2.5708333333333333,52.91944444444445,390,0.0555,91,3.0,1,0.94,0,11.24,1.0839,26.42,0.05,0,0.1067,5.968707559985366,4.5217885770490405,9.918523937362242,0.0,5.852173743729415,1.2727989952557885,3.9874911632209358,0.5,0.9445,0.06000000000000005,0.23273657289002558,3900.1676,0.8874424552429667,7.7125
19783,1,45.68,4.265,86.8111111111111,33,0.4393,33,1.0,0,0.0,1,8.713,0.2483,0.0,0.2,1,0.1671,3.5263605246161616,3.5263605246161616,9.892628809201252,0.6931471805599453,3.8433158074183553,1.6610811455859387,4.47518804287471,0.5,0.5607,1.0,0.9705882352941176,398.00983999999994,1.3435294117647059,4.265
19581,48,27.88,10.363333333333332,34.117222222222225,24,0.9511,44,1.0,1,0.96,0,9.647,-0.007,180.07,0.38,0,0.1952,3.2188758248682006,3.8066624897703196,9.882366055914016,0.0,3.3631493140246254,2.4303917974817018,3.55869167173855,0.5,0.048900000000000055,0.040000000000000036,1.76,268.95835999999997,1.1152,10.363333333333332
19352,7,53.69,2.5341666666666667,1057.893611111111,149,0.2953,91,1.0,1,0.86,0,10.373,-0.0105,110.62,0.19,0,0.4525,5.0106352940962555,4.5217885770490405,9.870602725200351,0.0,4.001680877358681,1.262477533698499,6.9649798789033435,0.5,0.7047,0.14,0.6066666666666667,556.9263699999999,0.3579333333333333,2.5341666666666667
19112,8,133.67,10.30638888888889,402.43666666666667,339,0.1178,83,1.0,1,0.34,0,13.661,0.0245,22.86,0.04,101,0.1984,5.8289456176102075,4.430816798843313,9.858124010784598,4.624972813284271,4.9028273414619505,2.425367954343741,6.000019515456592,0.5,0.8822,0.6599999999999999,0.24411764705882352,1826.0658699999997,0.39314705882352935,10.30638888888889
19022,55,47.16,1.1636111111111112,164.2422222222222,142,0.7038,53,1.0,1,0.5714,1,14.913,-0.0594,178.77,0.22,38,0.1274,4.962844630259907,3.9889840465642745,9.853404052368141,3.6635616461296463,3.8745288010005656,0.7717786364757472,5.107412410890217,1.0,0.2962,0.4286,0.3706293706293706,703.2970799999999,0.3297902097902098,1.1636111111111112
18434,18,11.83,4.443333333333333,6865.3358333333335,137,0.3453,88,0.0,0,0.0,0,12.248,-0.1084,0.0,0.13,0,0.0,4.927253685157205,4.48863636973214,9.822006310668245,0.0,2.551786178627545,1.694391618314264,8.834385885337237,0.0,0.6547000000000001,1.0,0.6376811594202898,144.89383999999998,0.08572463768115943,0.0
18371,0,968.4,0.3566666666666667,13.711666666666666,102,0.87,43,0.0,1,0.32,0,8.763,-18.2378,0.61,0.2,0,0.4019,4.634728988229636,3.784189633918261,9.818583045445685,0.0,6.8766773234112755,0.30503071078639393,2.6886408298040863,0.5,0.13,0.6799999999999999,0.4174757281553398,8486.0892,9.401941747572815,0.0
18301,3,172.03,48.58,120.91888888888889,124,0.1132,79,1.0,1,0.24,0,11.746,0.0,47.79,0.06,6,0.0639,4.8283137373023015,4.382026634673881,9.814765622475324,1.9459101490553132,5.153464989868557,3.9035875266070446,4.803355978452656,0.5,0.8868,0.76,0.632,2020.6643800000002,1.37624,48.58
18286,1,84.98,6.332222222222223,709.5361111111112,328,0.2448,88,1.0,1,0.62,1,10.679,0.1049,78.14,0.14,0,0.4937,5.796057750765372,4.48863636973214,9.813945703874634,0.0,4.454114711068136,1.9922786380591109,6.566019771173285,1.0,0.7552,0.38,0.2674772036474164,907.50142,0.25829787234042556,6.332222222222223
17850,1,294.06,2.6194444444444445,272.9952777777778,220,0.4337,66,1.0,1,0.9,1,8.147,5.1783,43.28,0.21,0,0.2535,5.3981627015177525,4.204692619390966,9.789814808047552,0.0,5.687178725489421,1.2863205456746893,5.613110871851884,1.0,0.5663,0.09999999999999998,0.2986425339366516,2395.70682,1.3305882352941176,2.6194444444444445
17786,39,41.38,6.370555555555556,31.25805555555556,46,0.9082,67,1.0,0,0.0,0,11.177,-0.1748,0.0,0.07,0,0.1277,3.8501476017100584,4.219507705176107,9.786223132375477,0.0,3.746676552840153,1.9974930840326608,3.4737677967191747,0.0,0.09179999999999999,1.0,1.425531914893617,462.50426,0.8804255319148937,6.370555555555556
17734,72,64.08,90.93694444444444,140.33972222222224,60,0.8489,83,0.0,1,0.0,0,9.988,-0.1259,0.0,0.11,0,0.0003,4.110873864173311,4.430816798843313,9.783295367207723,0.0,4.175617282350837,4.521102955590925,4.9511663699446755,0.5,0.1511,1.0,1.360655737704918,640.03104,1.0504918032786885,0.0
17638,105,10.48,97.72361111111113,0.3908333333333333,2,0.9968,1,0.0,0,0.0,0,6.822,0.0,0.0,0.29,0,0.0898,1.0986122886681098,0.6931471805599453,9.777867638611477,0.0,2.4406063908914204,4.59232413881456,0.32990308788574335,0.0,0.0031999999999999806,1.0,0.3333333333333333,71.49456,3.4933333333333336,0.0
17638,0,90.79,1.8719444444444444,258.2027777777778,446,0.1671,59,1.0,1,0.94,1,12.956,-0.3392,29.85,0.03,4,0.1067,6.102558594613569,4.0943445622221,9.777867638611477,1.6094379124341003,4.519503359231,1.0549893071424916,5.55761068115595,1.0,0.8329,0.06000000000000005,0.1319910514541387,1176.27524,0.2031096196868009,1.8719444444444444
17366,81,41.42,2.305555555555556,39.561388888888885,43,0.8614,73,3.0,1,0.64,0,12.636,-0.0769,0.0,0.22,1,0.2574,3.784189633918261,4.30406509320417,9.762327132747114,0.6931471805599453,3.7476199491365363,1.1956045546554195,3.70281660151936,0.5,0.13859999999999995,0.36,1.6590909090909092,523.38312,0.9413636363636364,6.916666666666668
17079,44,10.02,4123.8613888888885,22.35263888888889,3,0.9868,1,1.0,1,0.46,1,8.875,-0.035,118.18,0.43,8,0.3228,1.3862943611198906,0.6931471805599453,9.745663467342562,2.1972245773362196,2.3997118037247684,8.324787695510595,3.15070999224269,1.0,0.01319999999999999,0.54,0.25,88.9275,2.505,4123.8613888888885
16642,1,118.13,11.632777777777775,6.045833333333333,422,0.1776,78,1.0,1,0.62,1,12.044,0.7517,8.95,0.05,0,0.1485,6.0473721790462776,4.3694478524670215,9.719744986586726,0.0,4.780215333811269,2.5362948470795352,1.952436425556589,1.0,0.8224,0.38,0.18439716312056736,1422.75772,0.27926713947990545,11.632777777777775
16502,153,17.83,4.774722222222223,293.2402777777778,11,0.2726,3,0.0,1,0.9167,0,8.646,0.0,34.26,0.24,0,0.0,2.4849066497880004,1.3862943611198906,9.711297461543568,0.0,2.935451342669061,1.753490155202913,5.684396704907284,0.5,0.7274,0.08330000000000004,0.25,154.15818,1.4858333333333331,0.0
16481,83,18.4,11.864166666666666,578.0108333333333,75,0.868,83,1.0,1,0.6667,0,12.847,-0.1154,0.0,0.1,0,0.0,4.330733340286331,4.430816798843313,9.710024155323328,0.0,2.9652730660692823,2.5544456684057497,6.3613211878182225,0.5,0.132,0.33330000000000004,1.0921052631578947,236.38479999999998,0.2421052631578947,11.864166666666666
16398,174,61.04,57.21861111111111,20.731388888888887,396,0.3635,76,4.5,1,0.24,0,14.715,0.0,147.86,0.14,10,0.0835,5.983936280687191,4.343805421853684,9.704975636343447,2.3978952727983707,4.127779338308338,4.0642050821605595,3.0787577079593116,0.5,0.6365000000000001,0.76,0.19143576826196473,898.2035999999999,0.15375314861460956,257.48375
15901,56,21.91,10.112222222222222,2653.5716666666667,362,0.4432,93,1.0,1,0.78,0,12.146,-0.2238,5.19,0.25,0,0.4844,5.8944028342648505,4.543294782270004,9.674200166461429,0.0,3.1315734964654043,2.408045603652205,7.884038589838474,0.5,0.5568,0.21999999999999997,0.256198347107438,266.11886000000004,0.060358126721763085,10.112222222222222
15599,109,60.24,17.40361111111111,19.25430555555556,284,0.1198,90,1.0,1,0.56,0,11.011,0.0,81.07,0.2,0,0.0,5.652489180268651,4.51085950651685,9.655026193237628,0.0,4.114800570789483,2.9125469013978904,3.0083673909795485,0.5,0.8802,0.43999999999999995,0.3157894736842105,663.30264,0.2113684210526316,17.40361111111111
15562,4,190.48,1.598472222222222,45.37166666666667,290,0.4352,78,1.0,1,0.9,1,11.834,0.0035,22.12,0.13,170,0.0,5.673323267171493,4.3694478524670215,9.65265158120501,5.14166355650266,5.254783364524308,0.9549236654812718,3.836688640536539,1.0,0.5648,0.09999999999999998,0.26804123711340205,2254.14032,0.6545704467353951,1.598472222222222
